product_id,month,orders_count,avg_order_value,revenue,return_rate
P5075,2023-01,94,71.02,6675.91,0.0975
P5076,2023-01,101,65.56,6621.96,0.0882
P5077,2023-01,100,69.9,6989.7,0.078
P5080,2023-01,95,71.88,6828.85,0.062
P5081,2023-01,98,67.1,6576.28,0.0711
P5082,2023-01,96,66.76,6409.32,0.0778
P5083,2023-01,93,63.75,5928.29,0.0814
P5085,2023-01,93,70.37,6544.24,0.0845
P5087,2023-01,101,63.19,6382.13,0.1075
P5088,2023-01,98,69.96,6855.91,0.1084
P5089,2023-01,93,64.1,5961.02,0.0789
P5090,2023-01,94,62.61,5885.02,0.0701
P5091,2023-01,102,71.91,7334.77,0.0944
P5092,2023-01,98,64.23,6294.09,0.094
P5093,2023-01,100,69.39,6939.41,0.1085
P5095,2023-01,91,70.98,6459.02,0.0843
P5098,2023-01,90,67.03,6032.29,0.1073
P5099,2023-01,98,70.17,6876.98,0.063
P5100,2023-01,95,62.43,5930.57,0.0753
P5101,2023-01,99,69.29,6860.05,0.086
P5102,2023-01,97,71.22,6908.66,0.0944
P5103,2023-01,101,69.91,7061.0,0.0652
P5105,2023-01,97,64.08,6216.03,0.0704
P5106,2023-01,101,67.29,6796.75,0.0836
P5108,2023-01,97,69.26,6717.74,0.1067
P5110,2023-01,95,65.85,6255.87,0.0844
P5111,2023-01,97,71.35,6921.1,0.0695
P5112,2023-01,95,68.43,6500.4,0.0925
P5114,2023-01,94,67.37,6332.73,0.0799
P5115,2023-01,96,68.17,6544.28,0.0903
P5116,2023-01,93,63.85,5937.72,0.0725
P5117,2023-01,96,71.6,6873.13,0.0612
P5118,2023-01,96,71.72,6885.59,0.0713
P5119,2023-01,92,64.88,5968.75,0.0891
P5120,2023-01,96,70.36,6754.96,0.0704
P5001,2023-02,88,166.84,14681.67,0.0706
P5002,2023-02,32,170.4,5452.76,0.0995
P5004,2023-02,81,164.92,13358.12,0.0632
P5005,2023-02,81,168.85,13676.84,0.0893
P5007,2023-02,85,166.9,14186.72,0.0881
P5008,2023-02,91,169.93,15463.5,0.0872
P5009,2023-02,91,163.17,14848.27,0.0947
P5010,2023-02,84,170.7,14338.83,0.069
P5011,2023-02,81,163.8,13267.62,0.0946
P5012,2023-02,81,168.12,13617.34,0.0944
P5013,2023-02,84,169.79,14262.01,0.0707
P5018,2023-02,82,163.85,13435.8,0.0949
P5019,2023-02,82,170.85,14009.53,0.0934
P5020,2023-02,83,172.56,14322.59,0.0696
P5021,2023-02,90,171.49,15433.91,0.1081
P5022,2023-02,91,164.14,14937.05,0.1089
P5024,2023-02,88,172.72,15199.49,0.061
P5025,2023-02,111,47.79,5304.37,0.1672
P5026,2023-02,115,47.96,5515.9,0.1903
P5027,2023-02,125,45.73,5716.86,0.1796
P5028,2023-02,112,47.86,5360.65,0.1863
P5029,2023-02,126,46.06,5803.89,0.2061
P5030,2023-02,116,53.78,6238.67,0.1782
P5031,2023-02,66,53.81,3551.14,0.1609
P5032,2023-02,120,51.65,6197.51,0.1738
P5033,2023-02,118,50.79,5993.07,0.1904
P5034,2023-02,113,47.03,5314.74,0.1729
P5035,2023-02,117,46.04,5386.94,0.1984
P5036,2023-02,111,52.17,5790.72,0.1772
P5037,2023-02,110,47.99,5278.86,0.1912
P5038,2023-02,111,48.98,5436.81,0.1999
P5039,2023-02,111,54.29,6025.76,0.1835
P5040,2023-02,111,50.22,5574.76,0.186
P5044,2023-02,122,53.14,6483.59,0.1953
P5045,2023-02,121,52.24,6321.63,0.1756
P5046,2023-02,113,50.48,5703.78,0.1761
P5047,2023-02,123,48.78,5999.33,0.2025
P5049,2023-02,97,63.44,6153.45,0.1098
P5050,2023-02,94,72.18,6784.66,0.0625
P5051,2023-02,90,68.39,6155.0,0.1045
P5052,2023-02,96,71.32,6846.7,0.0626
P5053,2023-02,96,67.64,6493.46,0.0821
P5054,2023-02,91,65.6,5969.15,0.0861
P5055,2023-02,95,70.28,6676.2,0.0602
P5056,2023-02,100,69.54,6954.08,0.0684
P5059,2023-02,93,63.7,5924.37,0.1084
P5060,2023-02,99,66.81,6614.1,0.0897
P5061,2023-02,93,69.84,6495.42,0.0743
P5064,2023-02,93,63.74,5927.9,0.0898
P5065,2023-02,93,71.72,6670.0,0.067
P5066,2023-02,101,68.88,6956.87,0.1093
P5067,2023-02,99,71.72,7099.88,0.1062
P5068,2023-02,99,66.33,6566.43,0.097
P5070,2023-02,95,66.83,6349.06,0.1033
P5071,2023-02,93,69.35,6449.4,0.0847
P5072,2023-02,95,71.91,6831.72,0.0687
P5073,2023-02,92,63.78,5867.88,0.0705
P5074,2023-02,90,69.46,6251.71,0.0782
P5075,2023-02,99,70.63,6992.02,0.062
P5076,2023-02,101,68.35,6903.73,0.062
P5077,2023-02,97,70.94,6880.98,0.064
P5079,2023-02,90,68.03,6123.11,0.0662
P5080,2023-02,97,71.71,6955.82,0.0809
P5081,2023-02,94,67.83,6376.29,0.0633
P5082,2023-02,95,64.26,6104.46,0.1065
P5083,2023-02,91,68.73,6254.39,0.0697
P5085,2023-02,94,63.67,5985.17,0.0846
P5087,2023-02,100,66.43,6642.61,0.0602
P5088,2023-02,95,71.81,6821.51,0.0708
P5089,2023-02,101,70.34,7104.27,0.0734
P5090,2023-02,95,70.56,6703.42,0.066
P5091,2023-02,91,65.59,5968.34,0.0765
P5092,2023-02,100,70.23,7023.44,0.0979
P5093,2023-02,102,68.66,7002.87,0.0695
P5095,2023-02,90,65.9,5930.63,0.0775
P5098,2023-02,90,67.14,6042.19,0.0773
P5099,2023-02,98,66.91,6557.26,0.0785
P5100,2023-02,91,67.55,6146.74,0.081
P5101,2023-02,96,62.48,5997.72,0.0991
P5102,2023-02,97,64.86,6291.36,0.0806
P5103,2023-02,98,71.58,7015.17,0.063
P5105,2023-02,93,65.57,6097.93,0.1078
P5106,2023-02,100,64.11,6410.56,0.0864
P5108,2023-02,93,64.37,5986.31,0.0973
P5110,2023-02,98,67.85,6649.01,0.0935
P5111,2023-02,95,62.97,5982.61,0.1021
P5112,2023-02,100,67.46,6745.98,0.0915
P5114,2023-02,97,68.86,6679.64,0.0925
P5115,2023-02,103,63.77,6567.88,0.0944
P5116,2023-02,92,64.91,5971.98,0.0616
P5117,2023-02,101,72.01,7273.17,0.078
P5118,2023-02,102,66.59,6791.88,0.085
P5119,2023-02,102,65.41,6671.78,0.0795
P5120,2023-02,90,66.13,5951.39,0.106
P5001,2023-03,82,171.69,14078.24,0.0958
P5002,2023-03,86,169.03,14536.7,0.1079
P5004,2023-03,85,163.12,13865.07,0.0926
P5005,2023-03,82,172.94,14180.8,0.0806
P5007,2023-03,90,167.8,15102.12,0.0801
P5008,2023-03,85,164.67,13997.34,0.0887
P5009,2023-03,174,170.33,29637.86,0.0865
P5010,2023-03,86,166.54,14322.85,0.1036
P5011,2023-03,85,169.97,14447.76,0.0807
P5012,2023-03,88,164.74,14497.02,0.0638
P5013,2023-03,87,172.88,15040.48,0.0898
P5018,2023-03,81,172.22,13949.84,0.0754
P5019,2023-03,84,170.36,14310.21,0.0861
P5020,2023-03,82,171.92,14097.44,0.0663
P5021,2023-03,81,170.4,13802.38,0.0802
P5022,2023-03,85,165.97,14107.47,0.069
P5024,2023-03,84,166.92,14021.49,0.0615
P5025,2023-03,111,49.38,5481.58,0.1604
P5026,2023-03,112,54.14,6064.09,0.1794
P5027,2023-03,118,50.55,5964.61,0.1712
P5028,2023-03,117,52.78,6175.31,0.2022
P5029,2023-03,116,49.3,5718.53,0.1796
P5030,2023-03,124,49.98,6197.67,0.1633
P5031,2023-03,117,47.08,5508.07,0.1635
P5032,2023-03,114,52.61,5998.09,0.2054
P5033,2023-03,122,51.13,6238.22,0.1611
P5034,2023-03,110,48.0,5280.49,0.2035
P5035,2023-03,111,51.04,5665.88,0.1772
P5036,2023-03,119,51.75,6157.76,0.1624
P5037,2023-03,116,52.2,6054.87,0.2015
P5038,2023-03,112,54.12,6061.68,0.1713
P5039,2023-03,125,49.45,6181.76,0.1869
P5040,2023-03,117,54.68,6398.01,0.1678
P5044,2023-03,110,52.14,5735.85,0.1988
P5045,2023-03,123,50.59,6223.04,0.1724
P5046,2023-03,123,54.08,6651.24,0.2041
P5047,2023-03,124,52.89,6558.16,0.1919
P5049,2023-03,95,67.23,6386.58,0.0826
P5050,2023-03,98,67.37,6602.56,0.1008
P5051,2023-03,100,63.15,6314.6,0.0991
P5052,2023-03,94,65.44,6151.78,0.0994
P5053,2023-03,94,69.11,6496.31,0.1052
P5054,2023-03,102,64.57,6586.12,0.1026
P5055,2023-03,97,71.1,6896.22,0.0787
P5056,2023-03,91,63.17,5748.57,0.0856
P5059,2023-03,94,66.22,6224.41,0.0766
P5060,2023-03,94,67.32,6328.04,0.1058
P5061,2023-03,103,65.77,6774.16,0.1029
P5064,2023-03,100,70.0,6999.52,0.0786
P5065,2023-03,96,66.97,6428.89,0.1019
P5066,2023-03,103,71.36,7349.88,0.108
P5067,2023-03,101,70.68,7139.0,0.1054
P5068,2023-03,93,65.96,6134.18,0.0792
P5069,2023-03,98,70.23,6882.35,0.0872
P5070,2023-03,94,71.79,6748.5,0.0725
P5071,2023-03,94,69.85,6565.71,0.0994
P5072,2023-03,99,67.73,6705.19,0.0798
P5073,2023-03,92,62.78,5775.65,0.0702
P5074,2023-03,98,64.16,6287.35,0.1
P5075,2023-03,99,67.73,6705.58,0.1075
P5076,2023-03,97,70.34,6823.4,0.0902
P5077,2023-03,102,68.71,7008.79,0.0927
P5079,2023-03,99,71.9,7118.35,0.1057
P5080,2023-03,96,66.21,6356.42,0.0635
P5081,2023-03,102,65.32,6662.39,0.0601
P5082,2023-03,92,70.75,6509.0,0.1094
P5083,2023-03,98,67.47,6612.18,0.1054
P5085,2023-03,102,62.46,6371.33,0.104
P5087,2023-03,102,68.52,6988.82,0.0697
P5088,2023-03,99,65.98,6532.19,0.0879
P5089,2023-03,92,69.13,6359.52,0.1076
P5090,2023-03,101,69.17,6986.39,0.0678
P5091,2023-03,92,71.64,6590.52,0.0651
P5092,2023-03,95,71.17,6761.04,0.1007
P5093,2023-03,47,64.09,3012.04,0.1086
P5095,2023-03,99,66.65,6598.84,0.1088
P5098,2023-03,96,65.8,6317.0,0.0957
P5099,2023-03,103,65.35,6731.21,0.0676
P5100,2023-03,103,63.1,6499.12,0.0841
P5101,2023-03,103,66.7,6869.59,0.0826
P5102,2023-03,99,68.28,6760.16,0.0642
P5103,2023-03,92,65.0,5980.14,0.0714
P5105,2023-03,100,68.45,6845.26,0.0907
P5106,2023-03,92,68.19,6273.38,0.0974
P5108,2023-03,90,71.84,6465.51,0.1028
P5110,2023-03,91,64.54,5873.03,0.0624
P5111,2023-03,92,63.92,5880.28,0.0936
P5112,2023-03,102,63.51,6477.79,0.1009
P5114,2023-03,97,67.52,6549.66,0.0927
P5115,2023-03,97,67.7,6566.77,0.1039
P5116,2023-03,92,68.72,6321.95,0.0746
P5117,2023-03,94,65.91,6195.47,0.0713
P5118,2023-03,93,69.54,6467.38,0.0831
P5119,2023-03,97,66.43,6443.85,0.1077
P5120,2023-03,48,65.04,3121.84,0.0745
P5001,2023-04,90,170.42,15338.16,0.0866
P5002,2023-04,91,166.97,15193.87,0.0635
P5004,2023-04,91,171.61,15616.91,0.0897
P5005,2023-04,84,169.22,14214.71,0.1018
P5007,2023-04,80,172.17,13773.77,0.0651
P5008,2023-04,84,170.64,14333.68,0.0884
P5009,2023-04,87,170.09,14797.92,0.0992
P5010,2023-04,83,167.35,13890.2,0.0836
P5011,2023-04,87,172.72,15027.03,0.1094
P5012,2023-04,86,163.94,14098.44,0.0846
P5013,2023-04,83,170.53,14153.91,0.0843
P5018,2023-04,88,168.55,14832.69,0.0677
P5019,2023-04,85,169.49,14406.97,0.1059
P5020,2023-04,89,169.56,15090.63,0.0619
P5021,2023-04,84,164.9,13851.62,0.1052
P5022,2023-04,81,163.64,13254.5,0.0625
P5024,2023-04,89,167.85,14938.86,0.0932
P5025,2023-04,123,50.09,6161.12,0.2028
P5026,2023-04,125,47.77,5971.46,0.1859
P5027,2023-04,116,53.18,6168.84,0.1616
P5028,2023-04,116,51.69,5996.0,0.2004
P5029,2023-04,117,52.27,6115.73,0.1994
P5030,2023-04,125,52.5,6562.77,0.1663
P5031,2023-04,123,54.02,6644.98,0.2066
P5032,2023-04,122,53.72,6554.12,0.191
P5033,2023-04,118,53.02,6256.66,0.1764
P5034,2023-04,115,48.36,5561.09,0.1864
P5035,2023-04,120,55.39,6647.37,0.17
P5036,2023-04,124,54.24,6726.1,0.1697
P5037,2023-04,112,55.12,6173.23,0.2091
P5038,2023-04,123,51.35,6316.24,0.1888
P5039,2023-04,113,52.15,5893.1,0.1925
P5040,2023-04,120,54.88,6585.38,0.1691
P5044,2023-04,124,52.83,6550.45,0.17
P5045,2023-04,113,47.66,5385.94,0.1653
P5046,2023-04,113,47.99,5422.64,0.2037
P5047,2023-04,126,48.85,6155.33,0.1653
P5049,2023-04,102,67.06,6839.78,0.0975
P5050,2023-04,98,63.94,6266.49,0.1019
P5051,2023-04,97,64.62,6268.58,0.093
P5052,2023-04,100,69.8,6979.59,0.1044
P5053,2023-04,99,64.05,6341.01,0.1048
P5054,2023-04,90,68.21,6138.86,0.0896
P5055,2023-04,96,62.64,6013.42,0.0921
P5056,2023-04,98,69.41,6801.96,0.1031
P5059,2023-04,92,62.72,5769.93,0.0636
P5060,2023-04,92,63.0,5796.06,0.0653
P5061,2023-04,102,63.71,6498.04,0.0886
P5062,2023-04,99,67.59,6691.62,0.0998
P5064,2023-04,99,66.88,6621.5,0.1069
P5065,2023-04,95,62.68,5954.98,0.0763
P5066,2023-04,99,62.74,6211.0,0.0943
P5067,2023-04,96,71.49,6863.49,0.0947
P5068,2023-04,97,63.78,6186.48,0.0976
P5069,2023-04,48,62.33,2991.71,0.0922
P5070,2023-04,100,69.94,6994.43,0.0744
P5071,2023-04,92,72.13,6635.87,0.0752
P5072,2023-04,97,64.08,6215.94,0.0739
P5073,2023-04,93,69.68,6480.23,0.1075
P5074,2023-04,94,65.9,6194.86,0.0688
P5075,2023-04,101,69.45,7014.4,0.0667
P5076,2023-04,101,63.98,6462.04,0.1004
P5077,2023-04,96,64.1,6153.88,0.1051
P5079,2023-04,100,67.9,6790.2,0.071
P5080,2023-04,93,68.09,6332.68,0.0801
P5081,2023-04,95,66.27,6295.34,0.0829
P5082,2023-04,95,65.57,6229.21,0.0628
P5083,2023-04,102,70.76,7217.8,0.0829
P5085,2023-04,94,63.59,5977.83,0.0957
P5087,2023-04,92,69.0,6347.67,0.0716
P5088,2023-04,101,62.92,6354.78,0.1044
P5089,2023-04,94,68.52,6440.95,0.0885
P5090,2023-04,92,69.56,6399.52,0.0807
P5091,2023-04,103,71.15,7328.88,0.109
P5092,2023-04,92,70.06,6445.55,0.0875
P5093,2023-04,100,68.57,6857.15,0.0979
P5095,2023-04,103,65.48,6744.34,0.0605
P5098,2023-04,98,68.16,6679.75,0.0881
P5099,2023-04,102,68.07,6943.53,0.1036
P5100,2023-04,94,67.36,6332.26,0.0683
P5101,2023-04,101,72.1,7282.48,0.0646
P5102,2023-04,93,66.67,6200.28,0.0672
P5103,2023-04,102,68.68,7005.39,0.1004
P5105,2023-04,97,64.13,6220.95,0.0873
P5106,2023-04,90,63.97,5757.62,0.0995
P5108,2023-04,101,70.9,7161.36,0.105
P5110,2023-04,97,70.86,6873.17,0.0916
P5111,2023-04,94,66.76,6275.65,0.0983
P5112,2023-04,92,68.35,6287.82,0.1077
P5114,2023-04,90,68.15,6133.83,0.0874
P5115,2023-04,98,65.83,6451.4,0.0683
P5116,2023-04,94,66.95,6293.04,0.1028
P5117,2023-04,91,69.91,6361.78,0.089
P5118,2023-04,94,63.05,5926.62,0.0644
P5119,2023-04,100,71.22,7122.27,0.0765
P5120,2023-04,91,69.07,6285.57,0.069
P5001,2023-05,36,163.32,5879.57,0.0661
P5002,2023-05,90,166.44,14979.85,0.0953
P5004,2023-05,80,163.87,13109.85,0.1007
P5005,2023-05,89,165.07,14691.07,0.1052
P5007,2023-05,80,168.09,13447.55,0.0791
P5008,2023-05,91,170.18,15486.18,0.0689
P5009,2023-05,91,164.31,14952.23,0.089
P5010,2023-05,91,165.96,15102.11,0.0639
P5011,2023-05,82,163.73,13425.66,0.0911
P5012,2023-05,80,164.83,13186.19,0.0708
P5013,2023-05,87,171.95,14959.59,0.08
P5018,2023-05,88,172.49,15179.16,0.07
P5019,2023-05,82,165.54,13574.18,0.0832
P5020,2023-05,89,168.99,15040.2,0.078
P5021,2023-05,88,169.86,14948.02,0.0808
P5022,2023-05,88,166.82,14679.74,0.0657
P5024,2023-05,90,166.16,14954.41,0.0638
P5025,2023-05,126,47.04,5926.9,0.2039
P5026,2023-05,117,52.33,6123.11,0.1912
P5027,2023-05,119,53.5,6366.75,0.1847
P5028,2023-05,122,51.71,6308.85,0.1988
P5029,2023-05,120,49.35,5921.67,0.2045
P5030,2023-05,126,53.99,6803.04,0.1986
P5031,2023-05,252,50.65,12763.23,0.166
P5032,2023-05,119,53.48,6363.97,0.1672
P5033,2023-05,116,46.57,5402.04,0.192
P5034,2023-05,115,51.97,5976.03,0.1732
P5035,2023-05,112,54.94,6152.94,0.2085
P5036,2023-05,118,53.36,6296.52,0.1821
P5037,2023-05,282,49.08,13841.74,0.2068
P5038,2023-05,121,45.61,5519.13,0.2037
P5039,2023-05,113,48.02,5426.32,0.1729
P5040,2023-05,116,52.5,6089.78,0.19
P5044,2023-05,112,51.6,5779.65,0.1961
P5045,2023-05,110,52.5,5775.17,0.1722
P5046,2023-05,115,51.68,5943.34,0.1712
P5047,2023-05,121,51.19,6193.52,0.1954
P5049,2023-05,97,64.55,6261.52,0.0707
P5050,2023-05,91,68.02,6189.97,0.1008
P5051,2023-05,92,68.6,6311.55,0.0978
P5052,2023-05,90,69.32,6239.1,0.1053
P5053,2023-05,91,64.61,5879.23,0.0981
P5054,2023-05,101,68.76,6944.79,0.0771
P5055,2023-05,95,68.5,6507.97,0.0889
P5056,2023-05,91,72.15,6565.86,0.0949
P5058,2023-05,92,64.42,5926.49,0.108
P5059,2023-05,91,70.5,6415.58,0.0773
P5060,2023-05,90,71.81,6463.21,0.0948
P5061,2023-05,92,67.43,6203.9,0.0827
P5062,2023-05,188,68.06,12795.35,0.0902
P5064,2023-05,101,66.51,6717.54,0.0761
P5065,2023-05,90,72.06,6485.35,0.1049
P5066,2023-05,98,66.99,6564.78,0.0806
P5067,2023-05,99,70.94,7023.11,0.0974
P5068,2023-05,96,65.89,6325.23,0.0992
P5069,2023-05,100,62.42,6241.93,0.0851
P5070,2023-05,91,68.54,6237.43,0.0944
P5071,2023-05,91,69.0,6278.69,0.0695
P5072,2023-05,96,66.11,6346.8,0.0937
P5073,2023-05,101,65.85,6651.1,0.0685
P5074,2023-05,94,70.08,6587.62,0.1082
P5075,2023-05,99,72.08,7136.41,0.068
P5076,2023-05,93,64.25,5975.13,0.0993
P5077,2023-05,94,64.73,6085.0,0.061
P5079,2023-05,90,69.86,6287.69,0.0953
P5080,2023-05,95,69.88,6638.2,0.0771
P5081,2023-05,101,71.63,7234.27,0.0909
P5082,2023-05,90,63.63,5727.02,0.0703
P5083,2023-05,95,67.05,6369.47,0.0945
P5085,2023-05,99,66.32,6565.98,0.0683
P5087,2023-05,96,63.86,6130.11,0.0624
P5088,2023-05,96,71.85,6897.28,0.0628
P5089,2023-05,95,63.39,6021.9,0.0822
P5090,2023-05,95,63.38,6021.33,0.0955
P5091,2023-05,103,64.35,6627.8,0.1065
P5092,2023-05,100,64.98,6497.89,0.0923
P5093,2023-05,95,63.63,6044.85,0.109
P5095,2023-05,93,65.61,6102.07,0.0724
P5098,2023-05,94,64.14,6029.28,0.0685
P5099,2023-05,92,63.82,5871.17,0.0738
P5100,2023-05,99,69.79,6909.29,0.0654
P5101,2023-05,91,69.69,6341.55,0.0956
P5102,2023-05,101,62.21,6283.25,0.0611
P5103,2023-05,102,66.74,6807.02,0.0949
P5105,2023-05,92,69.84,6424.97,0.0746
P5106,2023-05,93,67.77,6302.6,0.0614
P5107,2023-05,95,65.52,6224.62,0.0667
P5108,2023-05,90,65.19,5867.15,0.066
P5110,2023-05,100,64.11,6411.28,0.0883
P5111,2023-05,98,63.38,6211.11,0.0745
P5112,2023-05,93,65.17,6061.09,0.0835
P5114,2023-05,98,71.75,7031.09,0.07
P5115,2023-05,91,65.08,5922.02,0.0768
P5116,2023-05,98,62.23,6098.73,0.1067
P5117,2023-05,94,63.14,5935.55,0.0911
P5118,2023-05,94,68.27,6417.11,0.0686
P5119,2023-05,92,64.93,5973.45,0.0669
P5120,2023-05,97,71.18,6904.46,0.0613
P5001,2023-06,105,169.81,17829.7,0.0933
P5002,2023-06,43,169.7,7297.24,0.1055
P5004,2023-06,95,164.38,15616.33,0.0799
P5005,2023-06,94,164.58,15470.85,0.0737
P5007,2023-06,103,163.67,16858.39,0.0713
P5008,2023-06,95,167.07,15871.88,0.0884
P5009,2023-06,101,167.24,16891.19,0.088
P5010,2023-06,102,163.08,16633.78,0.0936
P5011,2023-06,96,170.71,16388.18,0.0603
P5012,2023-06,93,170.05,15814.64,0.0702
P5013,2023-06,92,164.08,15095.61,0.0992
P5018,2023-06,100,169.71,16970.69,0.0902
P5019,2023-06,105,166.79,17513.17,0.0763
P5020,2023-06,101,169.04,17073.32,0.0637
P5021,2023-06,96,163.59,15704.37,0.1003
P5022,2023-06,104,168.95,17570.76,0.0971
P5024,2023-06,104,165.1,17170.02,0.0799
P5025,2023-06,138,53.36,7364.25,0.1756
P5026,2023-06,132,55.31,7300.99,0.1659
P5027,2023-06,142,48.22,6847.94,0.1644
P5028,2023-06,138,50.61,6984.48,0.1919
P5029,2023-06,137,50.2,6877.15,0.1685
P5030,2023-06,142,54.47,7735.19,0.1782
P5031,2023-06,134,54.53,7307.26,0.1715
P5032,2023-06,142,47.15,6695.73,0.2009
P5033,2023-06,143,50.21,7180.09,0.1875
P5034,2023-06,306,53.13,16257.44,0.1637
P5035,2023-06,137,53.5,7329.74,0.1626
P5036,2023-06,134,47.31,6339.64,0.161
P5037,2023-06,126,49.67,6258.15,0.1992
P5038,2023-06,139,47.2,6561.44,0.1636
P5039,2023-06,145,53.21,7715.91,0.1605
P5040,2023-06,137,52.31,7166.52,0.1933
P5044,2023-06,128,52.67,6742.39,0.1967
P5045,2023-06,136,46.62,6339.94,0.1807
P5046,2023-06,130,48.7,6331.2,0.1859
P5047,2023-06,126,55.24,6959.67,0.2041
P5048,2023-06,142,52.07,7393.34,0.1849
P5049,2023-06,104,70.41,7323.06,0.0614
P5050,2023-06,118,68.27,8056.43,0.0865
P5051,2023-06,114,63.83,7277.09,0.0804
P5052,2023-06,108,65.05,7025.09,0.0672
P5053,2023-06,109,65.89,7181.83,0.0994
P5054,2023-06,110,66.76,7343.61,0.0759
P5055,2023-06,116,65.84,7637.96,0.0928
P5056,2023-06,115,72.05,8286.06,0.092
P5058,2023-06,115,66.83,7685.02,0.0857
P5059,2023-06,107,69.09,7392.42,0.0617
P5060,2023-06,104,64.81,6739.99,0.0617
P5061,2023-06,108,67.47,7286.34,0.0916
P5062,2023-06,109,63.04,6871.66,0.0727
P5064,2023-06,109,69.87,7616.35,0.11
P5065,2023-06,112,66.2,7413.94,0.0873
P5066,2023-06,110,66.56,7321.42,0.1069
P5067,2023-06,109,65.0,7084.94,0.0761
P5068,2023-06,111,70.36,7809.92,0.0857
P5069,2023-06,113,71.53,8082.92,0.0644
P5070,2023-06,105,69.1,7255.64,0.0833
P5071,2023-06,105,68.96,7240.95,0.0946
P5072,2023-06,116,69.21,8028.85,0.0902
P5073,2023-06,109,68.77,7496.11,0.0731
P5074,2023-06,118,65.57,7736.95,0.0623
P5075,2023-06,106,69.31,7346.92,0.0662
P5076,2023-06,109,71.31,7772.28,0.0727
P5077,2023-06,117,63.74,7458.0,0.0684
P5079,2023-06,110,65.9,7249.03,0.1091
P5080,2023-06,104,68.06,7077.99,0.0888
P5081,2023-06,116,62.91,7297.71,0.09
P5082,2023-06,111,68.81,7638.16,0.0975
P5083,2023-06,115,69.19,7956.87,0.1093
P5085,2023-06,113,67.15,7588.15,0.1
P5087,2023-06,113,62.5,7062.48,0.0652
P5088,2023-06,115,69.65,8009.7,0.0802
P5089,2023-06,112,63.8,7146.12,0.0951
P5090,2023-06,104,66.53,6919.09,0.066
P5091,2023-06,103,70.4,7250.89,0.0652
P5092,2023-06,112,71.17,7971.02,0.0926
P5093,2023-06,106,69.16,7330.95,0.0996
P5095,2023-06,118,71.8,8472.14,0.0756
P5098,2023-06,110,63.56,6991.21,0.0886
P5099,2023-06,115,67.62,7776.87,0.1072
P5100,2023-06,113,66.65,7531.95,0.0882
P5101,2023-06,112,64.7,7245.89,0.1033
P5102,2023-06,117,67.45,7891.28,0.0971
P5103,2023-06,116,62.65,7267.24,0.0898
P5105,2023-06,106,71.86,7617.53,0.1075
P5106,2023-06,107,63.49,6793.89,0.0641
P5107,2023-06,116,66.18,7676.58,0.0826
P5108,2023-06,110,65.71,7228.57,0.1051
P5110,2023-06,115,64.64,7433.04,0.0626
P5111,2023-06,105,63.54,6672.14,0.0994
P5112,2023-06,110,66.05,7265.86,0.0956
P5114,2023-06,118,65.76,7759.69,0.0655
P5115,2023-06,118,66.35,7828.8,0.0965
P5116,2023-06,113,69.64,7869.43,0.0685
P5117,2023-06,103,62.36,6422.92,0.0867
P5118,2023-06,112,68.09,7626.34,0.0998
P5119,2023-06,117,69.61,8144.31,0.0663
P5120,2023-06,111,69.96,7766.07,0.0855
P5001,2023-07,104,164.8,17139.36,0.0852
P5002,2023-07,102,171.76,17519.3,0.0663
P5004,2023-07,101,163.8,16543.5,0.0807
P5005,2023-07,105,168.5,17692.23,0.0904
P5007,2023-07,103,170.71,17582.97,0.0691
P5008,2023-07,103,165.31,17027.02,0.1072
P5009,2023-07,97,163.06,15817.1,0.0949
P5010,2023-07,104,169.81,17660.27,0.0983
P5011,2023-07,92,171.72,15798.01,0.0642
P5012,2023-07,93,168.63,15682.91,0.0737
P5013,2023-07,100,172.2,17219.72,0.0784
P5018,2023-07,94,172.73,16236.96,0.1003
P5019,2023-07,98,172.11,16866.73,0.1022
P5020,2023-07,100,165.58,16558.21,0.1005
P5021,2023-07,92,169.24,15570.2,0.0701
P5022,2023-07,100,172.21,17220.85,0.0717
P5024,2023-07,95,169.62,16113.59,0.0898
P5025,2023-07,138,48.94,6753.15,0.1731
P5026,2023-07,134,52.44,7026.31,0.1961
P5027,2023-07,143,51.79,7405.87,0.1698
P5028,2023-07,130,50.22,6528.7,0.1912
P5029,2023-07,134,48.63,6516.49,0.1921
P5030,2023-07,131,53.96,7068.69,0.1949
P5031,2023-07,142,47.65,6766.26,0.1692
P5032,2023-07,140,47.63,6667.96,0.1963
P5033,2023-07,277,53.82,14907.31,0.1923
P5034,2023-07,141,55.07,7764.88,0.167
P5035,2023-07,138,51.33,7083.4,0.1917
P5036,2023-07,139,53.14,7385.86,0.1621
P5037,2023-07,139,46.69,6490.51,0.2085
P5038,2023-07,127,52.61,6681.29,0.1947
P5039,2023-07,135,50.05,6756.28,0.1606
P5040,2023-07,131,53.26,6977.36,0.1854
P5044,2023-07,127,54.28,6894.01,0.2012
P5045,2023-07,131,48.76,6387.83,0.176
P5046,2023-07,133,53.64,7134.49,0.1717
P5047,2023-07,134,45.73,6128.3,0.1821
P5048,2023-07,139,53.28,7405.69,0.2
P5049,2023-07,116,63.43,7358.08,0.1072
P5050,2023-07,117,67.0,7839.5,0.0878
P5051,2023-07,107,67.03,7171.75,0.0792
P5052,2023-07,105,69.97,7347.26,0.0739
P5053,2023-07,109,68.07,7419.6,0.092
P5054,2023-07,105,69.32,7278.52,0.0968
